Customer_ID,Age,Gender,Account_Type,Account_Balance,Transaction_Date,Transaction_Amount,Transaction_Type,Branch,Loan_Amount,Loan_Type,Credit_Score,Is_Employed,Annual_Income,Marital_Status,Region,Account_Open_Date,Last_Transaction_Date,Number_of_Transactions,Account_Activity_Trend,Customer_Service_Interactions,Recent_Complaints,Change_in_Account_Balance,Customer_Satisfaction_Score,Churn_Label,Churn_Timeframe
b1d80cb2-f2b2-45a3-b351-38f092e1e792,56,Male,Investment,81245.93,2025-03-17,2943.76,Transfer,North Jessica,0.0,None,630,False,47056.83,Single,East,2023-04-09,2025-02-09,7,Stable,3,0,3735.21,3,0,0
32f134d7-d3ae-4f53-ba08-f80a74d12301,39,Female,Investment,37735.99,2025-02-09,3383.61,Transfer,Quinnshire,0.0,None,668,False,69561.1,Divorced,East,2022-08-10,2025-02-12,3,Decreasing,4,2,-3674.54,1,0,0
01bf12b9-7ba1-462a-8211-002f0b94ce05,62,Male,Savings,59030.6,2025-03-22,2833.03,Payment,Sharonfurt,0.0,None,598,False,168384.4,Divorced,South,2021-11-29,2025-02-17,18,Increasing,0,2,1752.13,2,0,0
a073a7b2-fd69-4018-9730-d7204290023d,25,Female,Checking,60767.94,2025-02-24,2043.28,Withdrawal,Rickeymouth,22136.46,Home,448,True,171516.04,Widowed,South,2022-03-26,2025-03-28,7,Decreasing,4,1,-3482.42,1,0,0
543fcfc9-ad04-4a20-b893-49abfc0a5f74,29,Other,Savings,57448.26,2025-03-20,3738.22,Payment,Klineborough,0.0,None,698,False,195575.63,Married,North,2021-11-28,2025-02-19,10,Stable,3,1,-3550.21,4,0,0
2b4d2f18-7904-4796-a93b-ed8ee6af6fa4,62,Female,Checking,53414.86,2025-01-31,888.47,Payment,Port Crystal,0.0,None,826,True,146901.43,Single,West,2021-10-08,2025-03-15,5,Increasing,1,2,2673.88,4,1,3
1ad10a10-9cb9-4d40-ac7a-a8c8d5b322fa,58,Other,Investment,16770.34,2025-03-25,1090.0,Withdrawal,Stephaniemouth,0.0,None,749,False,50746.48,Single,North,2021-09-04,2025-01-06,4,Increasing,3,1,-2971.1,2,1,3
59e94b70-5b21-42bf-b96e-374d2f453738,60,Male,Savings,55508.0,2025-02-07,944.64,Payment,Meaganmouth,23661.48,None,422,True,170632.37,Divorced,East,2021-07-27,2025-03-24,10,Stable,0,1,3667.74,1,0,0
105642f4-8983-4b75-b4e6-424281dd73d1,41,Male,Savings,56986.75,2025-02-07,1737.68,Transfer,Burkeburgh,0.0,None,505,True,70922.48,Widowed,East,2020-01-27,2025-03-13,2,Increasing,1,1,-3993.7,5,1,10
cd0ef948-6782-42b9-b836-e63a1cad8cc0,43,Female,Investment,26188.95,2025-01-13,2974.09,Transfer,Lake Brianna,0.0,None,516,True,109921.16,Divorced,West,2022-09-26,2025-02-04,5,Decreasing,1,2,-3330.51,1,0,0
c7dacf82-0491-4710-9ef4-f8fdcf759d6b,53,Female,Savings,72396.35,2025-01-28,3834.88,Withdrawal,Brandyburgh,0.0,None,706,False,45991.22,Divorced,East,2024-10-07,2025-03-24,9,Decreasing,2,1,-4347.42,5,0,0
3d786cdf-b50b-441d-be94-5d379a14d2e2,56,Other,Investment,56465.73,2025-02-23,36.2,Deposit,West Cynthia,0.0,None,568,True,25616.18,Married,South,2020-03-11,2025-03-02,11,Increasing,0,1,-3175.07,3,0,0
abada9ba-76e0-4198-9158-b348584760e1,69,Male,Investment,4110.86,2025-02-05,2018.4,Transfer,Brownstad,0.0,None,714,True,160748.89,Divorced,East,2023-07-20,2025-03-25,6,Increasing,2,0,-4842.73,1,0,0
c0128ba1-f1ef-44ae-b933-13db28f63220,40,Female,Investment,77301.58,2025-03-15,1670.37,Withdrawal,Lake Ianborough,35530.33,None,435,False,150303.93,Divorced,West,2021-10-09,2025-01-23,11,Decreasing,4,0,1907.13,4,0,0
c4a85932-9c51-4823-9b29-8c6e270f5605,24,Male,Savings,43433.68,2025-02-19,3955.08,Withdrawal,West Margaret,0.0,None,475,True,89250.78,Single,South,2023-02-20,2025-02-07,7,Stable,0,2,-2211.72,2,1,1
dfc3a748-2126-4b2c-9ec7-6ab240081972,21,Other,Savings,23106.99,2025-01-11,2887.77,Deposit,Jasonton,0.0,None,800,False,192040.03,Divorced,East,2023-01-30,2025-02-13,2,Increasing,1,0,-4566.06,5,0,0
bfb616df-1bcf-4dc2-b4b1-bbe515696207,28,Male,Investment,26302.64,2025-03-04,2897.84,Payment,Whitehaven,0.0,None,776,True,45525.77,Widowed,North,2021-10-29,2025-02-24,4,Decreasing,0,2,-706.23,1,0,0
b645ccfe-f28e-4578-b223-15c243a5b3c7,61,Male,Investment,46248.99,2025-01-12,68.05,Payment,Hillmouth,0.0,None,482,False,20514.79,Married,North,2020-10-12,2025-03-07,14,Increasing,5,2,2315.77,2,0,0
1a339391-f2c7-4cc1-8260-d42ae13cbb50,22,Male,Checking,95413.31,2025-02-03,2243.33,Withdrawal,Taylorfort,0.0,None,426,True,71083.26,Single,South,2020-03-30,2025-01-14,5,Decreasing,4,2,1455.63,3,1,7
4eaa3067-f17f-4c10-aa39-9b0ed75c3a9a,18,Female,Checking,56852.38,2025-01-06,952.09,Withdrawal,New Miranda,32636.82,Personal,745,True,145467.16,Single,East,2022-07-04,2025-01-20,8,Stable,1,1,3368.75,1,1,12
b47a8799-315c-4f56-801c-fa07a78f5f1b,25,Other,Savings,93315.48,2025-03-24,4750.27,Transfer,Kimberlyborough,0.0,None,617,False,30514.74,Divorced,North,2020-10-30,2025-03-05,18,Increasing,1,0,2482.35,2,1,11
e39943c7-38fd-40b5-9211-6e1605c74cf5,68,Other,Savings,17086.35,2025-02-05,1927.72,Deposit,Michaelburgh,38423.26,Car,309,True,33698.65,Married,East,2021-01-13,2025-03-25,8,Decreasing,1,1,-2874.46,1,0,0
a28e9a39-25fd-4700-9be8-7c623f9a7a89,50,Other,Checking,36650.55,2025-01-29,2521.44,Transfer,Alisonside,9183.63,Business,775,False,58251.14,Widowed,East,2024-10-01,2025-01-15,14,Increasing,4,2,-1233.38,1,0,0
fe0be274-6e53-45a3-bd67-3ad5f774cd64,38,Other,Investment,1670.1,2025-02-13,1668.4,Payment,East Marcus,26884.53,None,433,True,34755.63,Single,West,2023-01-16,2025-02-18,4,Decreasing,4,2,-3283.7,4,1,12
6c5b1725-b4bf-42e0-920d-f488dbf9f3a6,27,Female,Savings,52489.06,2025-01-18,1113.41,Withdrawal,Lake Claudia,0.0,None,765,False,67375.61,Widowed,East,2024-05-03,2025-02-09,14,Stable,1,0,4625.81,4,0,0
5d9522c6-bb01-4671-9996-a0d6093cce61,54,Other,Savings,42126.5,2025-02-01,3044.12,Payment,Bennettmouth,28409.36,None,761,True,124757.37,Married,West,2020-07-03,2025-03-27,3,Decreasing,5,1,-2846.21,1,1,7
9c392b62-510d-4482-b549-a65579e043dc,57,Female,Savings,14826.69,2025-03-08,2430.5,Withdrawal,North Christine,0.0,None,315,True,54182.97,Divorced,North,2021-05-02,2025-03-24,2,Increasing,5,1,1618.9,1,1,12
468deac3-cb4a-4c3c-a5d0-e36d98b50298,30,Female,Investment,99994.25,2025-02-20,4858.01,Payment,Samuelfurt,0.0,None,536,False,143869.55,Widowed,East,2022-06-14,2025-01-06,15,Increasing,4,0,4766.86,5,0,0
5bab6f3a-3946-4de1-8080-7237e93514a9,59,Male,Investment,28652.42,2025-03-29,12.24,Withdrawal,Lake Juanland,22110.08,Personal,451,True,105600.12,Married,West,2025-02-04,2025-03-14,12,Decreasing,4,1,1498.62,2,1,6
573b2d4c-9541-4087-8251-a48a90bc5c9d,19,Other,Investment,51671.17,2025-01-30,3574.85,Deposit,West Anitamouth,5517.54,Home,646,True,123390.65,Widowed,East,2021-07-24,2025-01-12,17,Stable,4,2,-36.77,2,1,3
efd487a9-0161-419c-bbd8-ffe355489bcd,54,Female,Investment,65664.3,2025-03-16,1334.43,Withdrawal,West Cherylville,0.0,None,806,False,85500.88,Single,North,2023-03-09,2025-01-24,11,Increasing,1,0,-556.84,4,0,0
84389301-36d7-42ab-a966-76469c76a7fe,40,Female,Savings,58750.36,2025-02-26,907.22,Deposit,South Christy,32281.6,Personal,529,True,163475.66,Married,East,2021-10-02,2025-01-20,8,Increasing,0,1,4016.1,1,0,0
7c97acb8-b6c6-4694-a6be-bbd1590c2b53,41,Other,Savings,11732.89,2025-01-23,4575.14,Payment,Johnton,0.0,None,713,True,108416.3,Divorced,North,2020-08-14,2025-02-26,9,Increasing,1,2,-4750.41,4,0,0
1198588f-7357-4fd1-b45c-795ee0cd294e,22,Male,Savings,26920.47,2025-01-14,2335.73,Withdrawal,South Ethanbury,0.0,None,742,False,158532.86,Widowed,East,2021-08-12,2025-01-20,11,Decreasing,0,1,4062.43,2,0,0
4604607d-b6ad-465e-8913-647546fdb888,51,Other,Savings,2390.21,2025-02-21,430.7,Transfer,Lloydstad,0.0,None,723,True,22501.52,Widowed,North,2024-09-22,2025-02-10,18,Decreasing,3,2,-3074.14,3,0,0
b3090bee-18aa-4832-acea-68cec7659437,36,Other,Checking,4423.81,2025-02-12,4153.02,Deposit,Aliciaburgh,0.0,None,732,True,190658.54,Married,North,2023-10-27,2025-02-09,8,Increasing,3,2,-1815.8,3,0,0
431b1c70-cc27-45bd-bb40-1cff3d9a3e90,39,Other,Savings,22118.0,2025-01-13,1972.37,Withdrawal,Gilbertfurt,34521.57,Business,494,False,122494.46,Widowed,West,2023-04-05,2025-03-14,7,Decreasing,5,1,4777.64,1,0,0
db62a5ce-1c91-42ab-8dcd-89fa39f69db8,29,Female,Savings,32708.12,2025-02-11,3901.03,Transfer,Watsonfurt,9177.13,Car,693,False,152426.63,Married,North,2024-07-27,2025-02-14,1,Stable,0,1,4653.32,5,0,0
d8b855bc-0547-4c7e-966c-01e4cc275f9a,44,Female,Investment,62577.47,2025-02-19,764.61,Payment,Zacharybury,0.0,None,359,False,165128.96,Single,West,2022-01-02,2025-03-08,2,Stable,3,1,-3124.6,4,1,3
1b7f7af2-90ec-4c18-8f0c-4d5ce6a15f81,23,Other,Checking,40152.68,2025-02-14,4130.17,Deposit,Connerville,0.0,None,391,False,160144.26,Married,East,2022-09-20,2025-03-15,17,Decreasing,3,0,3912.67,1,0,0
1b3c282e-b2cf-4a24-a242-1c5692787849,50,Male,Checking,59421.87,2025-01-29,4633.63,Deposit,Parkerburgh,0.0,None,426,False,106624.95,Widowed,East,2020-12-07,2025-01-05,10,Decreasing,4,1,-516.94,3,0,0
acd05f8d-21ef-4e3d-b06a-95caf5acee04,64,Female,Checking,44067.63,2025-03-07,4144.06,Withdrawal,Georgeburgh,0.0,None,749,True,176698.69,Divorced,South,2020-02-26,2025-01-17,13,Increasing,0,0,-1738.14,1,0,0
06e1f7b9-dccf-4bfc-9801-14b1d05d82e6,26,Male,Savings,11391.55,2025-01-24,774.35,Payment,Gonzalesmouth,0.0,None,802,True,130958.37,Divorced,West,2020-05-16,2025-03-27,1,Increasing,3,1,-4880.31,2,0,0
385a2a02-003f-45c1-a08d-60de1191996f,31,Male,Savings,42864.53,2025-02-06,3840.42,Deposit,West Julie,0.0,None,575,True,96436.61,Single,East,2024-10-05,2025-01-26,5,Increasing,4,0,1322.83,1,0,0
61b1d644-2b82-4df0-9daa-5e9cca1185dc,70,Female,Savings,59492.73,2025-02-19,2025.91,Transfer,Lake Tylerland,0.0,None,544,False,137921.34,Widowed,West,2024-11-22,2025-02-11,11,Stable,5,2,-44.61,4,0,0
5171b70b-c964-4f3f-9025-cd33cbb01552,64,Female,Investment,94954.17,2025-03-01,4582.89,Payment,North Carmenbury,0.0,None,516,True,50132.26,Single,South,2023-04-22,2025-03-11,15,Increasing,5,1,3574.52,1,1,11
448e064e-1f8c-45bf-ab90-6e3db9ffc063,64,Male,Savings,74803.43,2025-03-14,2082.13,Deposit,Lake Brittneychester,0.0,None,813,True,184925.19,Single,East,2022-12-26,2025-03-11,3,Stable,1,0,-3150.51,1,0,0
788e34d6-8449-45e2-b4a3-2ccaf8b102b4,44,Other,Savings,48299.88,2025-02-12,1064.81,Withdrawal,Meganville,27439.61,Home,605,True,78112.57,Widowed,West,2020-07-08,2025-02-28,10,Increasing,1,2,2291.65,5,1,6
725ed6cb-6130-4f52-b57e-88e3ec8fe477,60,Male,Savings,94426.3,2025-02-18,4774.99,Payment,Lake Julie,45063.27,Home,651,False,99797.96,Married,West,2024-01-15,2025-02-01,20,Decreasing,1,0,1708.01,2,1,3
dcf8cf51-e7d2-48c8-9fa0-b6bbaf91edd0,42,Female,Savings,80891.83,2025-01-14,4375.3,Withdrawal,Valenciatown,0.0,None,368,True,96881.32,Married,North,2020-08-11,2025-01-08,10,Increasing,5,1,-3749.89,1,0,0
25556727-9c94-4ae9-9daa-1bbf9e10f572,45,Male,Checking,70839.72,2025-01-19,2162.14,Withdrawal,Jenniferport,0.0,None,397,False,129635.99,Widowed,South,2022-10-05,2025-03-14,2,Stable,4,0,3729.79,5,1,2
7e0779f1-e698-452a-b10e-41764fd5a2fd,66,Female,Investment,43883.1,2025-02-26,3707.42,Deposit,Jerrychester,0.0,None,594,True,162617.61,Widowed,West,2020-03-22,2025-01-17,1,Increasing,1,0,3468.85,3,0,0
9442e8ca-7d0f-42c3-adf4-8b45f478af5b,47,Male,Checking,62224.15,2025-01-30,872.29,Deposit,Martinchester,0.0,None,528,True,156402.46,Divorced,South,2020-04-22,2025-01-24,6,Stable,4,2,-2264.24,4,0,0
b119546d-ed0a-43a2-b387-856c03c7663a,21,Other,Checking,94732.06,2025-02-02,1497.26,Transfer,Lake Christopherville,0.0,None,808,False,177541.04,Divorced,West,2024-06-30,2025-03-14,11,Decreasing,2,0,1484.45,2,0,0
59b4fc10-b04f-48a5-a9db-4652a322dd9c,56,Other,Savings,94308.86,2025-03-22,2917.29,Withdrawal,Davisview,0.0,None,665,False,65581.56,Divorced,North,2022-05-11,2025-02-27,2,Decreasing,0,0,-105.27,5,0,0
9c3e37d9-eb3c-4179-921f-618211e05bd5,51,Female,Investment,13387.03,2025-02-02,3908.53,Payment,Larsenton,39263.93,Home,467,False,106783.28,Single,South,2021-01-28,2025-01-02,14,Stable,0,1,-3155.39,5,0,0
d9cc5bd6-3509-4952-bdf4-5b72cc2d81cb,47,Other,Investment,86862.73,2025-01-13,4983.52,Deposit,Andrewton,0.0,None,477,False,107909.33,Divorced,North,2021-04-02,2025-03-19,5,Decreasing,4,1,2308.6,1,0,0
70bb15e8-3c14-42ab-b8b5-2a6bf4125b15,48,Other,Savings,34948.64,2025-01-04,905.62,Withdrawal,Barnesborough,45203.92,Car,764,True,148551.44,Single,South,2024-02-03,2025-03-07,1,Stable,1,1,-4091.13,2,1,5
88a18fb6-1df6-44d9-bd64-a7d3f6d2c7b8,46,Other,Savings,99545.04,2025-01-03,245.73,Withdrawal,Robertbury,0.0,None,795,True,128462.93,Widowed,South,2022-08-13,2025-01-15,20,Decreasing,1,2,-777.27,1,1,6
d1bfb4f1-3bf2-49d1-8c33-b322f7ebcf7e,25,Other,Checking,64011.16,2025-03-15,1572.56,Transfer,West Richardshire,0.0,None,547,True,154366.15,Single,West,2021-07-24,2025-03-08,8,Decreasing,1,0,-792.63,1,0,0
52707fbe-ac8a-408b-a9ed-99275e3d98fe,58,Male,Investment,24794.47,2025-02-18,418.8,Payment,Thomasburgh,0.0,None,583,True,133245.26,Divorced,North,2020-02-27,2025-02-09,13,Decreasing,5,0,-407.78,1,0,0
9ed3dcc7-ae10-40c5-b7e0-2e64aa8f9944,61,Male,Checking,81060.18,2025-01-12,597.32,Withdrawal,Houstonville,0.0,None,337,False,140573.04,Divorced,South,2023-04-24,2025-02-15,20,Decreasing,4,0,-2570.72,5,0,0
4d82e001-2419-4cc9-a798-80d9500a1e28,49,Other,Checking,22050.73,2025-03-22,1794.8,Deposit,Nicoleborough,0.0,None,418,False,114022.09,Married,North,2024-03-08,2025-01-04,13,Increasing,2,1,3015.69,3,1,9
d4318d35-3ba3-48d3-9f7a-8c822d25b2b5,49,Female,Checking,51229.38,2025-03-28,2191.06,Payment,North William,0.0,None,638,True,138309.47,Divorced,East,2022-07-25,2025-01-04,8,Stable,3,2,-4870.7,2,0,0
f91df50e-53b9-49a7-8052-995ac1e76276,61,Other,Savings,63717.56,2025-02-05,1048.39,Deposit,Toddville,0.0,None,648,True,105918.94,Widowed,East,2024-04-05,2025-02-26,3,Increasing,0,0,-4655.32,5,0,0
de32b8a5-4ce6-46da-bb60-f8a5ae004dd0,29,Other,Checking,41373.54,2025-03-21,3479.5,Deposit,Jamieport,0.0,None,517,True,111610.5,Married,East,2020-09-09,2025-02-19,14,Decreasing,4,0,-1351.6,3,0,0
390cbcf8-be14-4b2d-9025-f05a4d5100c2,60,Other,Checking,95956.06,2025-02-26,3134.88,Transfer,South Daniel,15285.16,Personal,557,True,153339.87,Widowed,South,2020-06-21,2025-03-07,7,Decreasing,3,2,-1699.49,3,0,0
4a3c6778-0c38-41b8-b21d-14fd25161c92,41,Other,Checking,51693.64,2025-03-23,4813.51,Deposit,North Russell,5675.28,Home,561,False,49835.5,Divorced,North,2020-04-17,2025-03-08,1,Stable,0,1,3802.29,4,0,0
a957e0fd-dddf-48eb-9d1d-5487b9765455,67,Female,Checking,85861.45,2025-02-15,4787.1,Deposit,South Melissa,0.0,None,817,True,152850.82,Widowed,South,2023-09-11,2025-02-15,16,Decreasing,0,1,-3240.41,4,0,0
086e5f1e-bd5b-4cc3-9fe2-3e55810bd163,63,Other,Investment,36274.22,2025-01-25,210.92,Payment,Philipborough,0.0,None,326,False,139030.18,Widowed,South,2025-03-05,2025-03-18,16,Increasing,3,2,4310.4,4,0,0
87ba57e2-4ac6-4c39-8130-854322356875,21,Male,Checking,60754.44,2025-03-03,4829.59,Transfer,New Michaelfurt,0.0,None,305,True,164677.39,Single,South,2021-04-25,2025-01-05,7,Decreasing,1,0,2521.48,1,0,0
bd232e9a-9a32-44d4-87d0-d9758e3e8e5a,55,Male,Checking,60800.63,2025-01-07,4886.06,Payment,Nicholshaven,0.0,None,555,True,25562.57,Divorced,South,2025-01-24,2025-01-25,1,Stable,3,2,-1652.63,2,1,1
8d13efb8-ccee-4768-81cc-8999c23e3cfb,56,Other,Savings,26743.63,2025-01-30,1764.69,Withdrawal,Thomasland,14448.71,None,486,False,175045.22,Widowed,East,2023-11-04,2025-02-10,10,Stable,4,0,55.81,3,0,0
05f0d3a2-d66d-4d96-82ae-e82f09d26a4f,70,Other,Checking,9542.17,2025-01-03,815.7,Withdrawal,Alvarezside,25631.72,Home,602,True,54786.44,Divorced,South,2024-03-13,2025-02-11,11,Stable,4,1,3922.35,1,1,12
9806941c-28d8-40ce-89f1-49aa735476b1,42,Male,Savings,49589.49,2025-01-28,1639.25,Transfer,Peterfort,0.0,None,517,False,196564.05,Single,South,2020-08-01,2025-02-02,1,Decreasing,5,1,2443.07,2,0,0
1db450e6-1ca9-4c73-a231-f7a2bb89833e,43,Female,Checking,34904.11,2025-03-29,711.33,Withdrawal,Port Staceybury,0.0,None,480,False,24562.43,Married,East,2025-03-09,2025-02-17,1,Decreasing,3,0,1151.35,3,1,10
294a02fd-659b-4083-9857-f5cbc8594f17,66,Female,Investment,40148.29,2025-01-02,817.91,Payment,Port Markchester,0.0,None,541,True,185284.11,Widowed,North,2021-07-04,2025-01-27,8,Increasing,1,2,2497.25,2,1,8
84c33c02-c0ff-4b0b-945a-c87589749654,32,Female,Savings,62959.31,2025-03-24,3363.77,Payment,Port Jacob,0.0,None,669,False,53828.12,Divorced,North,2020-08-05,2025-01-30,14,Stable,3,0,-3690.15,3,0,0
3df70cbf-d64c-4e0d-ad21-f9e8377bb878,43,Male,Investment,8104.27,2025-02-08,3135.76,Withdrawal,West Cherylstad,0.0,None,690,True,63796.96,Divorced,West,2023-12-03,2025-01-27,20,Decreasing,1,1,-1712.89,1,0,0
1722a8a4-cca2-4c5f-a188-1a1d8e98b87b,65,Male,Investment,65634.12,2025-01-17,3729.66,Withdrawal,North Michael,0.0,None,653,False,129460.66,Single,South,2023-04-08,2025-01-19,3,Increasing,1,1,-2264.13,1,1,1
8e054ad5-2811-4d15-9cab-4cfcb1121265,48,Female,Investment,12729.93,2025-01-16,222.36,Deposit,Warnerstad,0.0,None,569,True,76838.77,Widowed,East,2022-12-29,2025-03-20,7,Stable,4,1,-2379.05,1,1,9
053ccf19-6226-40e3-842f-362a15f207fe,63,Female,Checking,63918.33,2025-02-17,45.22,Deposit,Christopherfurt,0.0,None,764,True,150035.37,Widowed,South,2020-12-22,2025-02-06,20,Stable,1,2,2831.14,5,0,0
49f901da-f300-4218-8d51-1bf0868e1398,47,Female,Investment,79020.05,2025-03-17,1715.97,Payment,Tiffanyfort,0.0,None,612,False,167860.71,Single,West,2022-03-13,2025-01-28,7,Decreasing,5,2,-1490.24,2,0,0
d54aca3f-9988-408f-91da-8d2d08382584,36,Female,Savings,29260.62,2025-02-10,3538.57,Deposit,Lake Evelynstad,0.0,None,304,True,80861.07,Widowed,South,2023-11-29,2025-03-02,5,Increasing,2,0,-3817.91,4,0,0
bb4fd565-d252-4a2a-8258-ee1d526ff89e,61,Other,Checking,83101.14,2025-01-15,4581.88,Transfer,East Nathan,15019.06,Personal,635,False,115068.12,Widowed,South,2024-08-04,2025-03-08,3,Decreasing,1,2,-539.4,4,0,0
26602796-6781-4241-88dc-221db93279b0,33,Female,Investment,17286.68,2025-03-04,3569.23,Payment,West Bradleyfurt,0.0,None,303,True,52102.96,Widowed,North,2020-11-18,2025-02-01,3,Increasing,4,1,2719.3,1,1,4
87dd71ad-47db-408c-a69f-15b48454962f,47,Female,Investment,18823.24,2025-02-02,2415.04,Transfer,Port Brendashire,0.0,None,759,True,197582.8,Widowed,South,2020-08-07,2025-02-10,13,Decreasing,3,1,-2949.66,4,0,0
1f10af24-4a63-437e-8c03-f7096e68052d,57,Female,Checking,92263.07,2025-01-18,2555.07,Withdrawal,Tammyborough,44214.56,Car,663,False,170803.33,Divorced,West,2025-01-31,2025-02-13,10,Decreasing,5,2,-1363.15,4,0,0
b96905a2-6681-4dcb-8427-05bc68f3b5bb,56,Other,Investment,47489.86,2025-03-17,2494.03,Transfer,Lake Kevinhaven,15834.16,Personal,524,True,196419.07,Single,South,2020-11-04,2025-03-13,11,Increasing,2,0,-322.16,3,0,0
051684a6-cca6-4ad8-8a29-596dd6ca724b,54,Female,Checking,10679.47,2025-01-27,758.57,Transfer,Hallberg,0.0,None,817,True,99421.18,Widowed,South,2023-09-30,2025-02-10,17,Increasing,2,0,1796.75,2,0,0
59d8b3ed-5b2d-4940-a0bd-df15b7675f85,40,Male,Checking,12164.08,2025-03-24,2791.94,Deposit,New Anthonychester,0.0,None,799,False,68565.28,Married,North,2023-11-01,2025-03-09,7,Increasing,2,2,-4819.13,2,1,6
274736b2-b1ff-404d-bacd-5ce8381bbd49,64,Male,Investment,93557.19,2025-02-09,2462.44,Deposit,Kimmouth,0.0,None,754,False,59432.11,Widowed,South,2021-12-29,2025-01-18,4,Increasing,3,0,-1907.34,5,1,5
41c036fb-8d05-49a3-844c-23cfa4b88f3c,28,Other,Investment,61930.24,2025-01-06,3174.89,Deposit,Robertston,0.0,None,707,False,129129.3,Widowed,West,2020-07-08,2025-01-24,12,Increasing,2,2,1355.61,4,1,8
99b5ccb9-3a95-4c70-8a64-e93b9c87612e,22,Other,Savings,10917.47,2025-01-17,2688.88,Payment,Perkinsbury,0.0,None,401,True,118012.21,Single,North,2022-06-04,2025-01-16,13,Increasing,0,2,100.11,5,1,10
b91d9193-4b81-445b-93cd-c06384d81fe4,65,Other,Savings,50333.9,2025-03-11,2178.19,Transfer,New Beverlytown,23463.22,None,481,True,144116.13,Widowed,North,2022-01-14,2025-01-11,13,Stable,5,1,2153.33,1,1,12
34e0c1cc-40cf-45e6-8106-c83c93e0432d,19,Male,Checking,26642.44,2025-01-08,201.78,Withdrawal,Masonhaven,0.0,None,370,True,130309.07,Married,South,2020-10-13,2025-02-19,1,Stable,0,2,1268.57,1,1,5
2bf41577-ff95-4993-9e84-c78dce12adc5,57,Other,Investment,28971.81,2025-02-26,2490.52,Transfer,East James,23469.23,None,709,True,196156.99,Married,West,2023-11-01,2025-03-21,5,Increasing,0,0,-3083.14,1,0,0
fde6afc6-a9b2-4b76-974b-0cfc416f664d,31,Female,Investment,25372.63,2025-01-10,3770.32,Transfer,Ronaldstad,0.0,None,507,False,109449.19,Married,West,2021-11-27,2025-02-01,7,Decreasing,0,0,2846.76,4,0,0
d46ebc5c-15f5-4370-9338-9afe6566411b,32,Male,Investment,52131.26,2025-02-28,3782.73,Transfer,Wagnerberg,0.0,None,471,False,190312.4,Married,East,2020-01-24,2025-01-24,18,Decreasing,1,0,3926.42,5,0,0
f144fa2a-0af1-4725-9656-10712d589afb,64,Female,Investment,36785.54,2025-01-25,4106.4,Withdrawal,Williammouth,0.0,None,437,False,172160.56,Divorced,East,2020-12-06,2025-01-23,19,Decreasing,2,2,836.78,5,0,0
3af493bd-59d3-40db-9b0d-dfd8b78e8e5c,39,Other,Savings,40613.99,2025-03-03,4638.7,Withdrawal,Avilahaven,0.0,None,491,False,77573.97,Single,West,2022-07-10,2025-03-03,8,Stable,1,0,932.55,5,0,0
60c84913-fc8c-4274-ad6d-bd1df3997e9b,23,Male,Checking,29830.32,2025-01-11,1466.99,Transfer,East Andrew,0.0,None,332,False,128408.34,Married,West,2023-11-29,2025-01-30,20,Increasing,5,1,-4448.89,4,0,0
ca266d01-506b-4728-a2ae-3185b802e20a,35,Male,Investment,93483.76,2025-01-18,2992.31,Payment,Mooreville,0.0,None,313,True,150082.39,Widowed,North,2022-09-24,2025-03-05,9,Stable,4,1,-1239.47,5,0,0
42015673-39f0-40ac-8d5c-e5b671fd1294,48,Male,Investment,9427.7,2025-03-05,4545.44,Deposit,North Edwin,32100.49,Car,609,True,95236.09,Single,North,2020-02-03,2025-03-30,12,Decreasing,5,1,2696.0,1,0,0
16c69f7f-f05d-4fc6-a85c-96f46902876f,37,Female,Savings,35871.32,2025-02-24,2874.79,Transfer,Meyerschester,25815.02,Car,485,False,130927.36,Married,South,2023-05-14,2025-03-28,4,Increasing,5,1,-4820.39,5,1,2
e884aa85-91e9-439a-8b1a-a7d004bdc990,67,Other,Checking,17535.56,2025-02-22,4642.55,Payment,Miguelfort,45824.83,None,656,True,116567.32,Divorced,West,2023-05-01,2025-03-20,10,Stable,2,0,940.03,5,0,0
4e29e71c-6113-4674-8107-6f4e2e600bb0,56,Female,Checking,65259.98,2025-02-04,1424.6,Deposit,Claytonton,0.0,None,563,False,164941.71,Single,South,2025-01-01,2025-02-22,10,Increasing,2,0,-1700.79,2,0,0
2b7ed564-ff20-48bf-8b59-b6e3bb7052cf,59,Other,Investment,83072.86,2025-02-10,4820.25,Deposit,East Ashleyville,0.0,None,738,False,183945.8,Divorced,West,2023-12-05,2025-01-22,18,Increasing,5,0,1472.99,2,0,0
30b06314-ad23-449c-a96a-136a446f291d,62,Female,Savings,70879.91,2025-02-27,874.99,Transfer,South Anthonybury,0.0,None,791,False,103550.53,Widowed,South,2021-05-27,2025-01-02,13,Decreasing,4,0,-2655.82,2,0,0
4a45c379-fdef-4305-9f84-d0599d125887,34,Other,Investment,64450.21,2025-02-24,3460.53,Transfer,Morganside,0.0,None,373,False,178839.32,Married,South,2024-09-09,2025-02-24,17,Decreasing,1,0,-917.03,4,0,0
3d6a6a22-9dfa-4018-b1c9-549bdc8db157,34,Other,Checking,62494.37,2025-01-23,4651.89,Withdrawal,New Nicole,6210.66,Personal,654,True,119007.15,Divorced,South,2022-06-03,2025-03-26,11,Stable,4,0,3541.11,1,0,0
